id,readme,,,Biodiesel MFSP GGE,Jet-A MFSP GGE,EtOH MFSP GGE,,Biodiesel Raw ($/kg Biodiesel),Biodiesel GGE,,Jet-A Raw ($/kg Jet),Jet-A GGE,,EtOH-Raw ($/kg EtOH),EtOH GGE,,,Corn MBSP ($/kg) ,Corn GWP,,Soy MBSP ($/kg),Soy GWP,,fips,MC_Soy MFSPs
48467,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48467,0
48469,3.105789833,,,20.64468895,18.55769656,7.428839328,,5.877021696,20.64468895,,6.43745039,18.55769656,,2.520957206,7.428839328,,,0.277832397,35.32979328,,1.112202104,44.25250408,,48469,16.1280557
48471,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48471,0
48473,4.368670998,,,16.53518716,14.91877737,7.656577059,,4.707150296,16.53518716,,5.175151392,14.91877737,,2.59823941,7.656577059,,,0.277832397,37.95553982,,1.117321021,30.4902945,,48473,16.97042867
48475,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48475,0
48477,0,,,190,190,11.65259349,,30,190,,30,190,,3.954277142,11.65259349,,,0.277832397,58.76334259,,100,0,,48477,0
48479,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48479,0
48481,12.43501857,,,16.59663295,14.97318726,7.396860248,,4.724642362,16.59663295,,5.194025554,14.97318726,,2.510105189,7.396860248,,,0.277832397,34.93345418,,1.117227949,30.74051649,,48481,19.39030189
48483,0,,,190,190,6.094041359,,30,190,,30,190,,2.067997005,6.094041359,,,0.277832397,8.626446393,,100,0,,48483,0
48485,10.35083392,,,29.86273319,26.72017425,10.63992655,,8.50116615,29.86273319,,9.268919535,26.72017425,,3.610631261,10.63992655,,,0.277832397,55.84034172,,1.105500983,62.26848753,,48485,26.07278752
48487,0,,,190,190,11.57445054,,30,190,,30,190,,3.927759533,11.57445054,,,0.277832397,58.56517304,,100,0,,48487,0
48489,0,,,190,190,8.85630459,,30,190,,30,190,,3.005363812,8.85630459,,,0.277832397,47.76493255,,100,0,,48489,0
48491,0,,,190,190,8.096670874,,30,190,,30,190,,2.747584096,8.096670874,,,0.277832397,42.21618515,,100,0,,48491,0
48493,0,,,190,190,7.473786521,,30,190,,30,190,,2.536209919,7.473786521,,,0.277832397,35.87475954,,100,0,,48493,0
48495,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48495,0
48497,0,,,190,190,8.288280486,,30,190,,30,190,,2.812606317,8.288280486,,,0.277832397,43.80154155,,100,0,,48497,0
48499,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48499,0
48501,0,,,190,190,7.990720148,,30,190,,30,190,,2.711629994,7.990720148,,,0.277832397,41.27487979,,100,0,,48501,0
48503,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48503,0
48505,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,48505,0
48507,0,,,190,190,6.243683404,,30,190,,30,190,,2.118777642,6.243683404,,,0.277832397,13.18434605,,100,0,,48507,0
49001,0,,,190,190,6.261246952,,30,190,,30,190,,2.124737786,6.261246952,,,0.277832397,13.67976992,,100,0,,49001,0
49003,0,,,190,190,6.485206504,,30,190,,30,190,,2.200737874,6.485206504,,,0.277832397,19.37714449,,100,0,,49003,0
49005,0,,,190,190,6.406558376,,30,190,,30,190,,2.174048838,6.406558376,,,0.277832397,17.49453376,,100,0,,49005,0
49007,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49007,0
49009,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49009,0
49011,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49011,0
49013,0,,,190,190,6.566770566,,30,190,,30,190,,2.228416426,6.566770566,,,0.277832397,21.21021283,,100,0,,49013,0
49015,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49015,0
49017,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49017,0
49019,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49019,0
49021,0,,,190,190,6.578196415,,30,190,,30,190,,2.232293758,6.578196415,,,0.277832397,21.45792477,,100,0,,49021,0
49023,0,,,190,190,6.698182634,,30,190,,30,190,,2.273010767,6.698182634,,,0.277832397,23.93504414,,100,0,,49023,0
49025,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49025,0
49027,0,,,190,190,6.202662443,,30,190,,30,190,,2.104857286,6.202662443,,,0.277832397,11.99532875,,100,0,,49027,0
49029,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49029,0
49031,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49031,0
49033,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49033,0
49035,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49035,0
49037,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49037,0
49039,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49039,0
49041,0,,,190,190,6.511097867,,30,190,,30,190,,2.209524041,6.511097867,,,0.277832397,19.97165314,,100,0,,49041,0
49043,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49043,0
49045,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49045,0
49047,0,,,190,190,6.832385953,,30,190,,30,190,,2.318552313,6.832385953,,,0.277832397,26.46170591,,100,0,,49047,0
49049,0,,,190,190,6.359347635,,30,190,,30,190,,2.158027996,6.359347635,,,0.277832397,16.30551646,,100,0,,49049,0
49051,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49051,0
49053,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49053,0
49055,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,49055,0
49057,0,,,190,190,6.074460957,,30,190,,30,190,,2.061352447,6.074460957,,,0.277832397,7.982395355,,100,0,,49057,0
50001,3.926819438,,,16.97396852,15.30731354,8.214341499,,4.83206027,16.97396852,,5.3099301,15.30731354,,2.787515315,8.214341499,,,0.277832397,43.2070329,,1.116669528,32.24184844,,50001,14.32053882
50003,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,50003,0
50005,0,,,190,190,8.648794578,,30,190,,30,190,,2.934945832,8.648794578,,,0.277832397,46.42728809,,100,0,,50005,0
50007,8.261315985,,,22.95371186,20.60231125,190,,6.534342221,22.95371186,,7.146703589,20.60231125,,25,190,,,100,0,,1.110061473,50.0076099,,50007,24.23595846
50009,0,,,190,190,7.416778309,,30,190,,30,190,,2.516864331,7.416778309,,,0.277832397,35.18116612,,100,0,,50009,0
50011,7.909103973,,,20.46382321,18.3975419,7.157905984,,5.825533788,20.46382321,,6.381894589,18.3975419,,2.429016684,7.157905984,,,0.277832397,31.71319899,,1.112388251,43.75206009,,50011,20.14684346
50013,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,50013,0
50015,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,50015,0
50017,0,,,190,190,7.117416008,,30,190,,30,190,,2.415276517,7.117416008,,,0.277832397,31.11869034,,100,0,,50017,0
50019,0,,,190,190,12.36334762,,30,190,,30,190,,4.195469696,12.36334762,,,0.277832397,60.39824138,,100,0,,50019,0
50021,0,,,190,190,7.147686861,,30,190,,30,190,,2.425548852,7.147686861,,,0.277832397,31.56457183,,100,0,,50021,0
50023,0,,,190,190,8.371529628,,30,190,,30,190,,2.840856696,8.371529628,,,0.277832397,44.44559259,,100,0,,50023,0
50025,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,50025,0
50027,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,50027,0
51001,3.302620887,,,16.53518716,14.91877737,6.489485459,,4.707150296,16.53518716,,5.175151392,14.91877737,,2.202189926,6.489485459,,,0.277832397,19.47622927,,1.117321021,30.4902945,,51001,14.63572279
51003,5.994327665,,,17.16839233,15.47947387,7.736040775,,4.887407822,17.16839233,,5.369650525,15.47947387,,2.625205215,7.736040775,,,0.277832397,38.79776041,,1.116390321,32.99251442,,51003,17.19026458
51005,0,,,190,190,7.209995826,,30,190,,30,190,,2.446693236,7.209995826,,,0.277832397,32.4563348,,100,0,,51005,0
51007,12.09319271,,,19.60091524,17.63344649,7.267453217,,5.579885675,19.60091524,,6.116838727,17.63344649,,2.466191252,7.267453217,,,0.277832397,33.249013,,1.113318958,41.24984017,,51007,20.84260744
51009,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51009,0
51011,5.352551943,,,23.87053652,21.41414967,7.515661951,,6.795339053,23.87053652,,7.428320952,21.41414967,,2.550420237,7.515661951,,,0.277832397,36.37018342,,1.109316903,52.00938584,,51011,21.41600207
51013,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51013,0
51015,3.754974033,,,13.72609552,12.43078534,6.695675785,,3.907472833,13.72609552,,4.312095721,12.43078534,,2.272160075,6.695675785,,,0.277832397,23.88550176,,1.122346873,16.97830691,,51015,13.45386665
51017,0,,,190,190,7.712319362,,30,190,,30,190,,2.617155415,7.712319362,,,0.277832397,38.55004847,,100,0,,51017,0
51019,9.734992368,,,22.62634562,20.31243202,7.304402658,,6.441149318,22.62634562,,7.046147835,20.31243202,,2.478729948,7.304402658,,,0.277832397,33.74443688,,1.110340686,49.25694393,,51019,26.50775355
51021,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51021,0
51023,6.97923495,,,16.41349617,14.81102149,7.249281699,,4.672507945,16.41349617,,5.137772124,14.81102149,,2.460024794,7.249281699,,,0.277832397,33.00130107,,1.117507175,29.98985051,,51023,17.31603292
51025,10.42531543,,,22.95371186,20.60231125,7.319413874,,6.534342221,22.95371186,,7.146703589,20.60231125,,2.483823965,7.319413874,,,0.277832397,33.94260643,,1.110061473,50.0076099,,51025,26.93666188
51027,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51027,0
51029,7.715907228,,,22.09930916,19.84574698,8.26950878,,6.291115345,22.09930916,,6.88426019,19.84574698,,2.806236188,8.26950878,,,0.277832397,43.65291439,,1.110806047,48.00583396,,51029,24.2825182
51031,6.110374672,,,26.48509987,23.72931669,8.417682412,,7.539639225,26.48509987,,8.231425625,23.72931669,,2.856518522,8.417682412,,,0.277832397,44.7923893,,1.107455479,57.01382569,,51031,24.19330567
51033,3.934386552,,,15.01629832,13.573613,6.832385953,,4.274760993,15.01629832,,4.708529425,13.573613,,2.318552313,6.832385953,,,0.277832397,26.46170591,,1.119833944,23.7343007,,51033,14.59871541
51035,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51035,0
51036,5.260035973,,,15.12026772,13.66570614,7.18200612,,4.304358457,15.12026772,,4.740475471,13.66570614,,2.437195003,7.18200612,,,0.277832397,32.0599957,,1.11964781,24.23474469,,51036,13.48055801
51037,9.816972619,,,27.07237094,24.24933914,8.214341499,,7.70682047,27.07237094,,8.411815399,24.24933914,,2.787515315,8.214341499,,,0.277832397,43.2070329,,1.107083196,58.01471366,,51037,24.66697431
51041,5.131401386,,,22.73451483,20.40821477,7.130798801,,6.471942361,22.73451483,,7.079373763,20.40821477,,2.419817933,7.130798801,,,0.277832397,31.31685989,,1.110247615,49.50716592,,51041,26.31474488
51043,2.395294366,,,15.99978602,14.44468558,6.705730608,,4.554735111,15.99978602,,5.010694432,14.44468558,,2.275572153,6.705730608,,,0.277832397,24.08367131,,1.118158674,28.23829657,,51043,12.30790882
51045,0,,,190,190,7.008046393,,30,190,,30,190,,2.378162224,7.008046393,,,0.277832397,29.43424916,,100,0,,51045,0
51047,5.041100237,,,14.76177439,13.34816234,6.977300018,,4.202304455,14.76177439,,4.630323198,13.34816234,,2.367728522,6.977300018,,,0.277832397,28.93882529,,1.120299315,22.48319074,,51047,14.77128188
51049,4.984181635,,,14.61265344,13.21607471,8.832354035,,4.159853488,14.61265344,,4.584503525,13.21607471,,2.997236254,8.832354035,,,0.277832397,47.61630539,,1.120578513,21.73252476,,51049,14.20167057
51051,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51051,0
51053,4.201616158,,,19.76818674,17.78156331,7.164755024,,5.627503648,19.76818674,,6.168218737,17.78156331,,2.431340888,7.164755024,,,0.277832397,31.81228376,,1.113132829,41.75028415,,51053,17.62069142
51057,3.629217565,,,15.17272634,13.71217264,7.420789325,,4.319292099,15.17272634,,4.756594163,13.71217264,,2.518225459,7.420789325,,,0.277832397,35.2307085,,1.119554745,24.48496668,,51057,14.79504989
51059,0,,,190,190,9.013581613,,30,190,,30,190,,3.058735358,9.013581613,,,0.277832397,48.70623792,,100,0,,51059,0
51061,6.412328947,,,13.81497344,12.50951106,6.799644638,,3.932774131,13.81497344,,4.339404762,12.50951106,,2.307441633,6.799644638,,,0.277832397,25.86719726,,1.12216073,17.47875089,,51061,14.24581693
51063,0,,,190,190,8.98808625,,30,190,,30,190,,3.050083573,8.98808625,,,0.277832397,48.55761075,,100,0,,51063,0
51065,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51065,0
51067,2.300941059,,,16.05775445,14.496016,7.436926516,,4.571237258,16.05775445,,5.028500363,14.496016,,2.523701573,7.436926516,,,0.277832397,35.42887805,,1.1180656,28.48851856,,51067,14.31257146
51069,3.997859487,,,14.08768446,12.75107125,6.983399793,,4.010408073,14.08768446,,4.423199202,12.75107125,,2.369798465,6.983399793,,,0.277832397,29.03791006,,1.121602302,18.98008285,,51069,13.29140821
51071,0,,,190,190,7.679602032,,30,190,,30,190,,2.606052874,7.679602032,,,0.277832397,38.20325176,,100,0,,51071,0
51073,3.063734067,,,17.77613626,16.01762469,7.473786521,,5.060417174,17.77613626,,5.556328824,16.01762469,,2.536209919,7.473786521,,,0.277832397,35.87475954,,1.115552668,35.24451235,,51073,16.77399553
51075,2.793024409,,,16.47414291,14.86472336,8.26950878,,4.689772541,16.47414291,,5.156400682,14.86472336,,2.806236188,8.26950878,,,0.277832397,43.65291439,,1.117414098,30.24007251,,51075,14.29225171
51077,0,,,190,190,7.874580991,,30,190,,30,190,,2.672218475,7.874580991,,,0.277832397,40.18494726,,100,0,,51077,0
51079,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51079,0
51081,5.683143866,,,24.6033508,22.06304856,8.142954676,,7.003952775,24.6033508,,7.653416472,22.06304856,,2.763290383,8.142954676,,,0.277832397,42.61252425,,1.108758485,53.5107178,,51081,22.718785
51083,4.571825128,,,27.99988645,25.07064356,8.263292481,,7.970860719,27.99988645,,8.696716408,25.07064356,,2.804126703,8.263292481,,,0.277832397,43.603372,,1.106524759,59.51604561,,51083,24.19559308
51085,5.985447165,,,21.59423271,19.39850712,7.823959122,,6.14733283,21.59423271,,6.729117853,19.39850712,,2.655040076,7.823959122,,,0.277832397,39.68952338,,1.111271398,46.754724,,51085,20.44556257
51087,3.18691248,,,15.0681258,13.61952053,7.039422934,,4.289514969,15.0681258,,4.724454217,13.61952053,,2.388809771,7.039422934,,,0.277832397,29.92967304,,1.119740883,23.9845227,,51087,12.2590503
51089,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51089,0
51091,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51091,0
51093,3.871059301,,,17.30022004,15.59620571,6.837915993,,4.924935842,17.30022004,,5.410143452,15.59620571,,2.320428917,6.837915993,,,0.277832397,26.56079068,,1.11620417,33.49295841,,51093,15.67947424
51095,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51095,0
51097,4.017884152,,,17.70672696,15.95616316,7.49460114,,5.040658099,17.70672696,,5.535008532,15.95616316,,2.543273306,7.49460114,,,0.277832397,36.12247148,,1.115645747,34.99429036,,51097,15.31425689
51099,3.509705122,,,17.63779958,15.89512889,6.935277775,,5.021036212,17.63779958,,5.513836447,15.89512889,,2.353468384,6.935277775,,,0.277832397,28.24523186,,1.115738815,34.74406837,,51099,14.9314826
51101,6.178225472,,,16.23390402,14.65199456,6.980346755,,4.621382592,16.23390402,,5.082607519,14.65199456,,2.368762424,6.980346755,,,0.277832397,28.98836767,,1.117786387,29.23918454,,51101,16.59967916
51103,4.552347742,,,15.65960793,14.14343958,6.807760198,,4.457894997,15.65960793,,4.906195677,14.14343958,,2.310195627,6.807760198,,,0.277832397,26.01582442,,1.11871709,26.73696461,,51103,14.60706851
51105,6.005702745,,,20.73621108,18.63873824,7.73127271,,5.903075737,20.73621108,,6.465562812,18.63873824,,2.623587184,7.73127271,,,0.277832397,38.74821802,,1.112109037,44.50272607,,51105,17.58573058
51107,7.369145019,,,16.17480985,14.59966745,7.385018345,,4.604559974,16.17480985,,5.064455852,14.59966745,,2.50608667,7.385018345,,,0.277832397,34.78482702,,1.117879456,28.98896254,,51107,16.98596807
51109,2.618034078,,,14.08768446,12.75107125,7.473786521,,4.010408073,14.08768446,,4.423199202,12.75107125,,2.536209919,7.473786521,,,0.277832397,35.87475954,,1.121602302,18.98008285,,51109,11.67254967
51111,12.90098362,,,25.64716406,22.98733395,190,,7.301100056,25.64716406,,7.974040388,22.98733395,,25,190,,,100,0,,1.10801391,55.51249374,,51111,24.58032215
51113,4.499968643,,,12.81002278,11.61959509,6.874384348,,3.646690052,12.81002278,,4.030703201,11.61959509,,2.332804358,6.874384348,,,0.277832397,27.20484172,,1.124394448,11.47342308,,51113,11.73389159
51115,10.29158851,,,18.42337292,16.59074561,7.373257171,,5.244669108,18.42337292,,5.755137846,16.59074561,,2.502095547,7.373257171,,,0.277832397,34.63619985,,1.114715035,37.49651028,,51115,19.66564808
51117,5.214845418,,,24.47836161,21.95237178,7.624813206,,6.96837151,24.47836161,,7.615023979,21.95237178,,2.58746043,7.624813206,,,0.277832397,37.60874311,,1.108851534,53.2604958,,51117,23.60070523
51119,2.228962826,,,15.49429926,13.99701363,6.775572088,,4.410835791,15.49429926,,4.855402206,13.99701363,,2.299272676,6.775572088,,,0.277832397,25.42131577,,1.118996314,25.98629863,,51119,13.7276989
51121,1.272944681,,,12.0999621,10.99084416,6.989524164,,3.444553704,12.0999621,,3.812596772,10.99084416,,2.371876754,6.989524164,,,0.277832397,29.13699484,,1.126162787,6.719205222,,51121,11.55979641
51125,0,,,190,190,6.515464537,,30,190,,30,190,,2.211005859,6.515464537,,,0.277832397,20.07073792,,100,0,,51125,0
51127,3.667566959,,,18.49789381,16.65673302,7.278452391,,5.265883324,18.49789381,,5.778028115,16.65673302,,2.469923793,7.278452391,,,0.277832397,33.39764017,,1.114621953,37.74673228,,51127,15.18614293
51131,4.118955503,,,17.98730783,16.20461452,6.941209555,,5.120532387,17.98730783,,5.621193433,16.20461452,,2.355481318,6.941209555,,,0.277832397,28.34431664,,1.115273454,35.99517833,,51131,16.37558854
51133,7.194590009,,,14.1806719,12.83343715,6.632064242,,4.036879249,14.1806719,,4.451770979,12.83343715,,2.250573664,6.632064242,,,0.277832397,22.59739968,,1.121416158,19.48052683,,51133,13.68306108
51135,25.70024523,,,23.06476524,20.70064783,8.238677925,,6.565956314,23.06476524,,7.180815411,20.70064783,,2.795773817,8.238677925,,,0.277832397,43.40520245,,1.109968409,50.2578319,,51135,29.74409333
51137,5.287807418,,,14.41787097,13.04354179,7.104145178,,4.104403835,14.41787097,,4.524653851,13.04354179,,2.410773096,7.104145178,,,0.277832397,30.92052079,,1.120950806,20.73163679,,51137,14.25954661
51139,6.304088798,,,18.57295664,16.72320014,6.810475565,,5.287251818,18.57295664,,5.801084792,16.72320014,,2.31111708,6.810475565,,,0.277832397,26.06536681,,1.114528889,37.99695427,,51139,22.12012974
51141,6.533569567,,,15.77155753,14.24259182,7.19244589,,4.489764222,15.77155753,,4.940590442,14.24259182,,2.440737711,7.19244589,,,0.277832397,32.20862286,,1.118530954,27.2374086,,51141,16.34245366
51143,7.748709366,,,22.09930916,19.84574698,8.397786178,,6.291115345,22.09930916,,6.88426019,19.84574698,,2.849766787,8.397786178,,,0.277832397,44.64376214,,1.110806047,48.00583396,,51143,22.17626044
51145,4.8611393,,,17.56934925,15.83451678,7.740820831,,5.001550133,17.56934925,,5.492810807,15.83451678,,2.626827314,7.740820831,,,0.277832397,38.8473028,,1.115831888,34.49384638,,51145,16.02322571
51147,5.511046057,,,21.01524267,18.88581776,9.039334617,,5.982508987,21.01524267,,6.551271842,18.88581776,,3.067474573,9.039334617,,,0.277832397,48.85486508,,1.111829816,45.25339205,,51147,21.6861101
51149,2.690576045,,,18.64856722,16.79015257,7.373257171,,5.308776239,18.64856722,,5.824309815,16.79015257,,2.502095547,7.373257171,,,0.277832397,34.63619985,,1.114435826,38.24717626,,51149,15.43734736
51153,4.288158055,,,15.54905991,14.04551906,7.154492361,,4.426424767,15.54905991,,4.872228181,14.04551906,,2.42785828,7.154492361,,,0.277832397,31.6636566,,1.11890324,26.23652063,,51153,14.6206365
51155,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51155,0
51157,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51157,0
51159,8.429754219,,,16.41349617,14.81102149,7.026795499,,4.672507945,16.41349617,,5.137772124,14.81102149,,2.384524684,7.026795499,,,0.277832397,29.73150349,,1.117507175,29.98985051,,51159,17.30900637
51161,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51161,0
51163,7.397857896,,,16.41349617,14.81102149,6.914700518,,4.672507945,16.41349617,,5.137772124,14.81102149,,2.346485545,6.914700518,,,0.277832397,27.89843515,,1.117507175,29.98985051,,51163,15.17672502
51165,2.923913179,,,13.85978698,12.54920558,6.585099782,,3.945531416,13.85978698,,4.353174335,12.54920558,,2.234636397,6.585099782,,,0.277832397,21.60655193,,1.122067658,17.72897289,,51165,11.11760665
51167,0,,,190,190,6.447334858,,30,190,,30,190,,2.18788623,6.447334858,,,0.277832397,18.48538151,,100,0,,51167,0
51169,0,,,190,190,7.558538953,,30,190,,30,190,,2.564970435,7.558538953,,,0.277832397,36.86560729,,100,0,,51169,0
51171,3.375324484,,,15.01629832,13.573613,6.688182673,,4.274760993,15.01629832,,4.708529425,13.573613,,2.269617307,6.688182673,,,0.277832397,23.73687459,,1.119833944,23.7343007,,51171,14.56336888
51173,0,,,190,190,6.947164772,,30,190,,30,190,,2.357502205,6.947164772,,,0.277832397,28.44340141,,100,0,,51173,0
51175,6.866389036,,,17.43385975,15.71454223,6.786220733,,4.962979692,17.43385975,,5.451193023,15.71454223,,2.302886266,6.786220733,,,0.277832397,25.61948532,,1.116018029,33.99340239,,51175,20.52349516
51177,2.554829114,,,13.33809974,12.08720158,7.593586469,,3.79702023,13.33809974,,4.192910486,12.08720158,,2.576863718,7.593586469,,,0.277832397,37.26194639,,1.123184508,14.72630898,,51177,11.86710222
51179,3.515491805,,,13.95017353,12.62926769,7.428839328,,3.971262184,13.95017353,,4.380946953,12.62926769,,2.520957206,7.428839328,,,0.277832397,35.32979328,,1.121881508,18.22941687,,51179,12.55122421
51181,9.383509308,,,19.85279118,17.85647979,7.081186638,,5.651588397,19.85279118,,6.194206399,17.85647979,,2.402982175,7.081186638,,,0.277832397,30.57372408,,1.113039744,42.00050615,,51181,21.73721079
51183,5.698213336,,,22.20291456,19.93748869,6.977300018,,6.320609186,22.20291456,,6.916084329,19.93748869,,2.367728522,6.977300018,,,0.277832397,28.93882529,,1.110712968,48.25605596,,51183,20.25098594
51185,4.918504044,,,13.904853,12.58912391,190,,3.958360573,13.904853,,4.36702154,12.58912391,,25,190,,,100,0,,1.121974591,17.97919488,,51185,14.22639347
51187,2.961555787,,,12.35357559,11.21541605,6.434960724,,3.516751061,12.35357559,,3.890498167,11.21541605,,2.1836871,6.434960724,,,0.277832397,18.18812719,,1.125511297,8.470759168,,51187,12.33460428
51191,0,,,190,190,7.084445967,,30,190,,30,190,,2.40408822,7.084445967,,,0.277832397,30.62326646,,100,0,,51191,0
51193,2.598845039,,,14.76177439,13.34816234,6.617800311,,4.202304455,14.76177439,,4.630323198,13.34816234,,2.245733236,6.617800311,,,0.277832397,22.30014536,,1.120299315,22.48319074,,51193,12.5431499
51195,0,,,190,190,7.629317724,,30,190,,30,190,,2.588989026,7.629317724,,,0.277832397,37.65828549,,100,0,,51195,0
51197,0,,,190,190,7.296947127,,30,190,,30,190,,2.476199933,7.296947127,,,0.277832397,33.6453521,,100,0,,51197,0
51199,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51199,0
51550,7.583360115,,,19.35474213,17.41546283,6.829628886,,5.509806406,19.35474213,,6.041222716,17.41546283,,2.317616709,6.829628886,,,0.277832397,26.41216352,,1.113598175,40.49917419,,51550,19.38507866
51650,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51650,0
51700,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51700,0
51710,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,51710,0
51800,2.706011826,,,19.19370029,17.27286197,7.260160697,,5.46396186,19.19370029,,5.991756125,17.27286197,,2.463716554,7.260160697,,,0.277832397,33.14992823,,1.113784318,39.99873021,,51800,17.31453828
51810,2.891166643,,,15.43987675,13.94880757,6.197638063,,4.395343077,15.43987675,,4.838680082,13.94880757,,2.103152276,6.197638063,,,0.277832397,11.84670158,,1.119089372,25.73607664,,51810,14.32312884
53001,0,,,190,190,5.941580215,,30,190,,30,190,,2.016259714,5.941580215,,,0.277832397,3.275868538,,100,0,,53001,0
53003,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53003,0
53005,0,,,190,190,5.561147853,,30,190,,30,190,,1.887160987,5.561147853,,,0.277832397,-14.50984859,,100,0,,53005,0
53007,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53007,0
53009,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53009,0
53011,0,,,190,190,6.115537006,,30,190,,30,190,,2.075291497,6.115537006,,,0.277832397,9.320039819,,100,0,,53011,0
53013,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53013,0
53015,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53015,0
53017,0,,,190,190,5.590810303,,30,190,,30,190,,1.897226862,5.590810303,,,0.277832397,-12.82540741,,100,0,,53017,0
53019,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53019,0
53021,0,,,190,190,5.711002952,,30,190,,30,190,,1.938013923,5.711002952,,,0.277832397,-6.583066583,,100,0,,53021,0
53023,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53023,0
53025,0,,,190,190,6.023484691,,30,190,,30,190,,2.044053784,6.023484691,,,0.277832397,6.248411791,,100,0,,53025,0
53027,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53027,0
53029,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53029,0
53031,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53031,0
53033,0,,,190,190,19.28507116,,30,190,,30,190,,6.544338485,19.28507116,,,0.277832397,68.42410816,,100,0,,53033,0
53035,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53035,0
53037,0,,,190,190,6.653747922,,30,190,,30,190,,2.257931964,6.653747922,,,0.277832397,23.04328117,,100,0,,53037,0
53039,0,,,190,190,190,,30,190,,30,190,,25,190,,,100,0,,100,0,,53039,0
